File Path Face Image,File Path Left Eye Image,File Path Right Eye Image,x,y
data/saved_images/face_image_503.png,data/saved_images/left_eye_image_503.png,data/saved_images/right_eye_image_503.png,1243,608
data/saved_images/face_image_504.png,data/saved_images/left_eye_image_504.png,data/saved_images/right_eye_image_504.png,1478,602
data/saved_images/face_image_505.png,data/saved_images/left_eye_image_505.png,data/saved_images/right_eye_image_505.png,1588,149
data/saved_images/face_image_506.png,data/saved_images/left_eye_image_506.png,data/saved_images/right_eye_image_506.png,1554,416
data/saved_images/face_image_507.png,data/saved_images/left_eye_image_507.png,data/saved_images/right_eye_image_507.png,1091,785
data/saved_images/face_image_508.png,data/saved_images/left_eye_image_508.png,data/saved_images/right_eye_image_508.png,103,429
data/saved_images/face_image_509.png,data/saved_images/left_eye_image_509.png,data/saved_images/right_eye_image_509.png,235,869
data/saved_images/face_image_510.png,data/saved_images/left_eye_image_510.png,data/saved_images/right_eye_image_510.png,602,1
data/saved_images/face_image_511.png,data/saved_images/left_eye_image_511.png,data/saved_images/right_eye_image_511.png,1482,737
data/saved_images/face_image_512.png,data/saved_images/left_eye_image_512.png,data/saved_images/right_eye_image_512.png,1667,930
data/saved_images/face_image_513.png,data/saved_images/left_eye_image_513.png,data/saved_images/right_eye_image_513.png,1009,447
data/saved_images/face_image_514.png,data/saved_images/left_eye_image_514.png,data/saved_images/right_eye_image_514.png,1207,654
data/saved_images/face_image_515.png,data/saved_images/left_eye_image_515.png,data/saved_images/right_eye_image_515.png,353,876
data/saved_images/face_image_516.png,data/saved_images/left_eye_image_516.png,data/saved_images/right_eye_image_516.png,561,817
data/saved_images/face_image_517.png,data/saved_images/left_eye_image_517.png,data/saved_images/right_eye_image_517.png,1219,1014
data/saved_images/face_image_518.png,data/saved_images/left_eye_image_518.png,data/saved_images/right_eye_image_518.png,1882,563
data/saved_images/face_image_519.png,data/saved_images/left_eye_image_519.png,data/saved_images/right_eye_image_519.png,762,135
data/saved_images/face_image_520.png,data/saved_images/left_eye_image_520.png,data/saved_images/right_eye_image_520.png,1381,65
data/saved_images/face_image_521.png,data/saved_images/left_eye_image_521.png,data/saved_images/right_eye_image_521.png,1512,411
data/saved_images/face_image_522.png,data/saved_images/left_eye_image_522.png,data/saved_images/right_eye_image_522.png,816,55
data/saved_images/face_image_523.png,data/saved_images/left_eye_image_523.png,data/saved_images/right_eye_image_523.png,930,617
data/saved_images/face_image_524.png,data/saved_images/left_eye_image_524.png,data/saved_images/right_eye_image_524.png,1786,806
data/saved_images/face_image_525.png,data/saved_images/left_eye_image_525.png,data/saved_images/right_eye_image_525.png,213,747
data/saved_images/face_image_526.png,data/saved_images/left_eye_image_526.png,data/saved_images/right_eye_image_526.png,1223,174
data/saved_images/face_image_527.png,data/saved_images/left_eye_image_527.png,data/saved_images/right_eye_image_527.png,553,145
data/saved_images/face_image_528.png,data/saved_images/left_eye_image_528.png,data/saved_images/right_eye_image_528.png,417,976
data/saved_images/face_image_529.png,data/saved_images/left_eye_image_529.png,data/saved_images/right_eye_image_529.png,366,546
data/saved_images/face_image_530.png,data/saved_images/left_eye_image_530.png,data/saved_images/right_eye_image_530.png,487,305
data/saved_images/face_image_531.png,data/saved_images/left_eye_image_531.png,data/saved_images/right_eye_image_531.png,765,940
data/saved_images/face_image_532.png,data/saved_images/left_eye_image_532.png,data/saved_images/right_eye_image_532.png,293,761
data/saved_images/face_image_533.png,data/saved_images/left_eye_image_533.png,data/saved_images/right_eye_image_533.png,1643,603
data/saved_images/face_image_534.png,data/saved_images/left_eye_image_534.png,data/saved_images/right_eye_image_534.png,46,890
data/saved_images/face_image_535.png,data/saved_images/left_eye_image_535.png,data/saved_images/right_eye_image_535.png,176,886
data/saved_images/face_image_536.png,data/saved_images/left_eye_image_536.png,data/saved_images/right_eye_image_536.png,1826,540
data/saved_images/face_image_537.png,data/saved_images/left_eye_image_537.png,data/saved_images/right_eye_image_537.png,446,309
data/saved_images/face_image_538.png,data/saved_images/left_eye_image_538.png,data/saved_images/right_eye_image_538.png,143,1045
data/saved_images/face_image_539.png,data/saved_images/left_eye_image_539.png,data/saved_images/right_eye_image_539.png,1347,302
data/saved_images/face_image_540.png,data/saved_images/left_eye_image_540.png,data/saved_images/right_eye_image_540.png,1650,415
data/saved_images/face_image_541.png,data/saved_images/left_eye_image_541.png,data/saved_images/right_eye_image_541.png,645,792
data/saved_images/face_image_542.png,data/saved_images/left_eye_image_542.png,data/saved_images/right_eye_image_542.png,1836,662
data/saved_images/face_image_543.png,data/saved_images/left_eye_image_543.png,data/saved_images/right_eye_image_543.png,1468,606
data/saved_images/face_image_544.png,data/saved_images/left_eye_image_544.png,data/saved_images/right_eye_image_544.png,1855,533
data/saved_images/face_image_545.png,data/saved_images/left_eye_image_545.png,data/saved_images/right_eye_image_545.png,295,310
data/saved_images/face_image_546.png,data/saved_images/left_eye_image_546.png,data/saved_images/right_eye_image_546.png,1113,32
data/saved_images/face_image_547.png,data/saved_images/left_eye_image_547.png,data/saved_images/right_eye_image_547.png,1122,427
data/saved_images/face_image_548.png,data/saved_images/left_eye_image_548.png,data/saved_images/right_eye_image_548.png,774,918
data/saved_images/face_image_549.png,data/saved_images/left_eye_image_549.png,data/saved_images/right_eye_image_549.png,336,298
data/saved_images/face_image_550.png,data/saved_images/left_eye_image_550.png,data/saved_images/right_eye_image_550.png,663,484
data/saved_images/face_image_551.png,data/saved_images/left_eye_image_551.png,data/saved_images/right_eye_image_551.png,1812,293
data/saved_images/face_image_552.png,data/saved_images/left_eye_image_552.png,data/saved_images/right_eye_image_552.png,497,745
data/saved_images/face_image_553.png,data/saved_images/left_eye_image_553.png,data/saved_images/right_eye_image_553.png,946,163
data/saved_images/face_image_554.png,data/saved_images/left_eye_image_554.png,data/saved_images/right_eye_image_554.png,1780,263
data/saved_images/face_image_555.png,data/saved_images/left_eye_image_555.png,data/saved_images/right_eye_image_555.png,1012,254
data/saved_images/face_image_556.png,data/saved_images/left_eye_image_556.png,data/saved_images/right_eye_image_556.png,1420,559
data/saved_images/face_image_557.png,data/saved_images/left_eye_image_557.png,data/saved_images/right_eye_image_557.png,831,3
data/saved_images/face_image_558.png,data/saved_images/left_eye_image_558.png,data/saved_images/right_eye_image_558.png,1466,754
data/saved_images/face_image_559.png,data/saved_images/left_eye_image_559.png,data/saved_images/right_eye_image_559.png,965,137
data/saved_images/face_image_560.png,data/saved_images/left_eye_image_560.png,data/saved_images/right_eye_image_560.png,102,154
data/saved_images/face_image_561.png,data/saved_images/left_eye_image_561.png,data/saved_images/right_eye_image_561.png,1828,460
data/saved_images/face_image_562.png,data/saved_images/left_eye_image_562.png,data/saved_images/right_eye_image_562.png,281,258
data/saved_images/face_image_563.png,data/saved_images/left_eye_image_563.png,data/saved_images/right_eye_image_563.png,392,1012
data/saved_images/face_image_564.png,data/saved_images/left_eye_image_564.png,data/saved_images/right_eye_image_564.png,562,1003
data/saved_images/face_image_565.png,data/saved_images/left_eye_image_565.png,data/saved_images/right_eye_image_565.png,1479,17
data/saved_images/face_image_566.png,data/saved_images/left_eye_image_566.png,data/saved_images/right_eye_image_566.png,1808,557
data/saved_images/face_image_567.png,data/saved_images/left_eye_image_567.png,data/saved_images/right_eye_image_567.png,69,191
data/saved_images/face_image_568.png,data/saved_images/left_eye_image_568.png,data/saved_images/right_eye_image_568.png,1165,265
data/saved_images/face_image_569.png,data/saved_images/left_eye_image_569.png,data/saved_images/right_eye_image_569.png,1283,663
data/saved_images/face_image_570.png,data/saved_images/left_eye_image_570.png,data/saved_images/right_eye_image_570.png,157,37
data/saved_images/face_image_571.png,data/saved_images/left_eye_image_571.png,data/saved_images/right_eye_image_571.png,149,391
data/saved_images/face_image_572.png,data/saved_images/left_eye_image_572.png,data/saved_images/right_eye_image_572.png,538,1032
data/saved_images/face_image_573.png,data/saved_images/left_eye_image_573.png,data/saved_images/right_eye_image_573.png,1290,711
data/saved_images/face_image_574.png,data/saved_images/left_eye_image_574.png,data/saved_images/right_eye_image_574.png,205,10
data/saved_images/face_image_575.png,data/saved_images/left_eye_image_575.png,data/saved_images/right_eye_image_575.png,1261,485
data/saved_images/face_image_576.png,data/saved_images/left_eye_image_576.png,data/saved_images/right_eye_image_576.png,1788,27
data/saved_images/face_image_577.png,data/saved_images/left_eye_image_577.png,data/saved_images/right_eye_image_577.png,1563,170
data/saved_images/face_image_578.png,data/saved_images/left_eye_image_578.png,data/saved_images/right_eye_image_578.png,1857,256
data/saved_images/face_image_579.png,data/saved_images/left_eye_image_579.png,data/saved_images/right_eye_image_579.png,1265,714
data/saved_images/face_image_580.png,data/saved_images/left_eye_image_580.png,data/saved_images/right_eye_image_580.png,1822,19
data/saved_images/face_image_581.png,data/saved_images/left_eye_image_581.png,data/saved_images/right_eye_image_581.png,173,173
data/saved_images/face_image_582.png,data/saved_images/left_eye_image_582.png,data/saved_images/right_eye_image_582.png,929,585
data/saved_images/face_image_583.png,data/saved_images/left_eye_image_583.png,data/saved_images/right_eye_image_583.png,1745,488
data/saved_images/face_image_584.png,data/saved_images/left_eye_image_584.png,data/saved_images/right_eye_image_584.png,641,159
data/saved_images/face_image_585.png,data/saved_images/left_eye_image_585.png,data/saved_images/right_eye_image_585.png,1207,103
data/saved_images/face_image_586.png,data/saved_images/left_eye_image_586.png,data/saved_images/right_eye_image_586.png,967,380
data/saved_images/face_image_587.png,data/saved_images/left_eye_image_587.png,data/saved_images/right_eye_image_587.png,66,5
data/saved_images/face_image_588.png,data/saved_images/left_eye_image_588.png,data/saved_images/right_eye_image_588.png,596,753
data/saved_images/face_image_589.png,data/saved_images/left_eye_image_589.png,data/saved_images/right_eye_image_589.png,1337,981
data/saved_images/face_image_590.png,data/saved_images/left_eye_image_590.png,data/saved_images/right_eye_image_590.png,1652,915
data/saved_images/face_image_591.png,data/saved_images/left_eye_image_591.png,data/saved_images/right_eye_image_591.png,582,844
data/saved_images/face_image_592.png,data/saved_images/left_eye_image_592.png,data/saved_images/right_eye_image_592.png,319,692
data/saved_images/face_image_593.png,data/saved_images/left_eye_image_593.png,data/saved_images/right_eye_image_593.png,282,246
data/saved_images/face_image_594.png,data/saved_images/left_eye_image_594.png,data/saved_images/right_eye_image_594.png,1128,551
data/saved_images/face_image_595.png,data/saved_images/left_eye_image_595.png,data/saved_images/right_eye_image_595.png,165,1023
data/saved_images/face_image_596.png,data/saved_images/left_eye_image_596.png,data/saved_images/right_eye_image_596.png,390,860
data/saved_images/face_image_597.png,data/saved_images/left_eye_image_597.png,data/saved_images/right_eye_image_597.png,1856,159
data/saved_images/face_image_598.png,data/saved_images/left_eye_image_598.png,data/saved_images/right_eye_image_598.png,146,164
data/saved_images/face_image_599.png,data/saved_images/left_eye_image_599.png,data/saved_images/right_eye_image_599.png,1662,80
data/saved_images/face_image_600.png,data/saved_images/left_eye_image_600.png,data/saved_images/right_eye_image_600.png,415,443
data/saved_images/face_image_601.png,data/saved_images/left_eye_image_601.png,data/saved_images/right_eye_image_601.png,149,519
data/saved_images/face_image_602.png,data/saved_images/left_eye_image_602.png,data/saved_images/right_eye_image_602.png,900,245
data/saved_images/face_image_603.png,data/saved_images/left_eye_image_603.png,data/saved_images/right_eye_image_603.png,1516,94
data/saved_images/face_image_604.png,data/saved_images/left_eye_image_604.png,data/saved_images/right_eye_image_604.png,418,472
data/saved_images/face_image_605.png,data/saved_images/left_eye_image_605.png,data/saved_images/right_eye_image_605.png,208,655
data/saved_images/face_image_606.png,data/saved_images/left_eye_image_606.png,data/saved_images/right_eye_image_606.png,1779,410
data/saved_images/face_image_607.png,data/saved_images/left_eye_image_607.png,data/saved_images/right_eye_image_607.png,374,955
data/saved_images/face_image_608.png,data/saved_images/left_eye_image_608.png,data/saved_images/right_eye_image_608.png,637,446
data/saved_images/face_image_609.png,data/saved_images/left_eye_image_609.png,data/saved_images/right_eye_image_609.png,494,230
data/saved_images/face_image_610.png,data/saved_images/left_eye_image_610.png,data/saved_images/right_eye_image_610.png,1910,673
data/saved_images/face_image_611.png,data/saved_images/left_eye_image_611.png,data/saved_images/right_eye_image_611.png,1184,190
data/saved_images/face_image_612.png,data/saved_images/left_eye_image_612.png,data/saved_images/right_eye_image_612.png,481,282
data/saved_images/face_image_613.png,data/saved_images/left_eye_image_613.png,data/saved_images/right_eye_image_613.png,80,624
data/saved_images/face_image_614.png,data/saved_images/left_eye_image_614.png,data/saved_images/right_eye_image_614.png,838,139
data/saved_images/face_image_615.png,data/saved_images/left_eye_image_615.png,data/saved_images/right_eye_image_615.png,15,706
data/saved_images/face_image_616.png,data/saved_images/left_eye_image_616.png,data/saved_images/right_eye_image_616.png,966,710
data/saved_images/face_image_617.png,data/saved_images/left_eye_image_617.png,data/saved_images/right_eye_image_617.png,1015,11
data/saved_images/face_image_618.png,data/saved_images/left_eye_image_618.png,data/saved_images/right_eye_image_618.png,1748,94
data/saved_images/face_image_619.png,data/saved_images/left_eye_image_619.png,data/saved_images/right_eye_image_619.png,144,227
data/saved_images/face_image_620.png,data/saved_images/left_eye_image_620.png,data/saved_images/right_eye_image_620.png,106,170
data/saved_images/face_image_621.png,data/saved_images/left_eye_image_621.png,data/saved_images/right_eye_image_621.png,1517,259
data/saved_images/face_image_622.png,data/saved_images/left_eye_image_622.png,data/saved_images/right_eye_image_622.png,1191,826
data/saved_images/face_image_623.png,data/saved_images/left_eye_image_623.png,data/saved_images/right_eye_image_623.png,1777,3
data/saved_images/face_image_624.png,data/saved_images/left_eye_image_624.png,data/saved_images/right_eye_image_624.png,534,238
data/saved_images/face_image_625.png,data/saved_images/left_eye_image_625.png,data/saved_images/right_eye_image_625.png,1753,996
data/saved_images/face_image_626.png,data/saved_images/left_eye_image_626.png,data/saved_images/right_eye_image_626.png,120,358
data/saved_images/face_image_627.png,data/saved_images/left_eye_image_627.png,data/saved_images/right_eye_image_627.png,396,929
data/saved_images/face_image_628.png,data/saved_images/left_eye_image_628.png,data/saved_images/right_eye_image_628.png,479,628
data/saved_images/face_image_629.png,data/saved_images/left_eye_image_629.png,data/saved_images/right_eye_image_629.png,596,960
data/saved_images/face_image_630.png,data/saved_images/left_eye_image_630.png,data/saved_images/right_eye_image_630.png,193,324
data/saved_images/face_image_631.png,data/saved_images/left_eye_image_631.png,data/saved_images/right_eye_image_631.png,354,798
data/saved_images/face_image_632.png,data/saved_images/left_eye_image_632.png,data/saved_images/right_eye_image_632.png,602,830
data/saved_images/face_image_633.png,data/saved_images/left_eye_image_633.png,data/saved_images/right_eye_image_633.png,1809,502
data/saved_images/face_image_634.png,data/saved_images/left_eye_image_634.png,data/saved_images/right_eye_image_634.png,689,238
data/saved_images/face_image_635.png,data/saved_images/left_eye_image_635.png,data/saved_images/right_eye_image_635.png,341,809
data/saved_images/face_image_636.png,data/saved_images/left_eye_image_636.png,data/saved_images/right_eye_image_636.png,334,50
data/saved_images/face_image_637.png,data/saved_images/left_eye_image_637.png,data/saved_images/right_eye_image_637.png,537,400
data/saved_images/face_image_638.png,data/saved_images/left_eye_image_638.png,data/saved_images/right_eye_image_638.png,1084,1066
data/saved_images/face_image_639.png,data/saved_images/left_eye_image_639.png,data/saved_images/right_eye_image_639.png,913,225
data/saved_images/face_image_640.png,data/saved_images/left_eye_image_640.png,data/saved_images/right_eye_image_640.png,395,257
data/saved_images/face_image_641.png,data/saved_images/left_eye_image_641.png,data/saved_images/right_eye_image_641.png,1362,642
data/saved_images/face_image_642.png,data/saved_images/left_eye_image_642.png,data/saved_images/right_eye_image_642.png,1396,489
data/saved_images/face_image_643.png,data/saved_images/left_eye_image_643.png,data/saved_images/right_eye_image_643.png,288,1040
data/saved_images/face_image_644.png,data/saved_images/left_eye_image_644.png,data/saved_images/right_eye_image_644.png,779,576
data/saved_images/face_image_645.png,data/saved_images/left_eye_image_645.png,data/saved_images/right_eye_image_645.png,896,183
data/saved_images/face_image_646.png,data/saved_images/left_eye_image_646.png,data/saved_images/right_eye_image_646.png,1303,228
data/saved_images/face_image_647.png,data/saved_images/left_eye_image_647.png,data/saved_images/right_eye_image_647.png,1173,176
data/saved_images/face_image_648.png,data/saved_images/left_eye_image_648.png,data/saved_images/right_eye_image_648.png,148,221
data/saved_images/face_image_649.png,data/saved_images/left_eye_image_649.png,data/saved_images/right_eye_image_649.png,1580,543
data/saved_images/face_image_650.png,data/saved_images/left_eye_image_650.png,data/saved_images/right_eye_image_650.png,734,831
data/saved_images/face_image_651.png,data/saved_images/left_eye_image_651.png,data/saved_images/right_eye_image_651.png,57,362
data/saved_images/face_image_652.png,data/saved_images/left_eye_image_652.png,data/saved_images/right_eye_image_652.png,1179,706
data/saved_images/face_image_653.png,data/saved_images/left_eye_image_653.png,data/saved_images/right_eye_image_653.png,901,536
data/saved_images/face_image_654.png,data/saved_images/left_eye_image_654.png,data/saved_images/right_eye_image_654.png,1863,195
data/saved_images/face_image_655.png,data/saved_images/left_eye_image_655.png,data/saved_images/right_eye_image_655.png,81,676
data/saved_images/face_image_656.png,data/saved_images/left_eye_image_656.png,data/saved_images/right_eye_image_656.png,1189,657
data/saved_images/face_image_657.png,data/saved_images/left_eye_image_657.png,data/saved_images/right_eye_image_657.png,1844,1010
data/saved_images/face_image_658.png,data/saved_images/left_eye_image_658.png,data/saved_images/right_eye_image_658.png,1410,996
data/saved_images/face_image_659.png,data/saved_images/left_eye_image_659.png,data/saved_images/right_eye_image_659.png,1142,969
data/saved_images/face_image_660.png,data/saved_images/left_eye_image_660.png,data/saved_images/right_eye_image_660.png,743,1029
data/saved_images/face_image_661.png,data/saved_images/left_eye_image_661.png,data/saved_images/right_eye_image_661.png,1084,739
data/saved_images/face_image_662.png,data/saved_images/left_eye_image_662.png,data/saved_images/right_eye_image_662.png,960,152
data/saved_images/face_image_663.png,data/saved_images/left_eye_image_663.png,data/saved_images/right_eye_image_663.png,1449,174
data/saved_images/face_image_664.png,data/saved_images/left_eye_image_664.png,data/saved_images/right_eye_image_664.png,201,471
data/saved_images/face_image_665.png,data/saved_images/left_eye_image_665.png,data/saved_images/right_eye_image_665.png,1264,19
data/saved_images/face_image_666.png,data/saved_images/left_eye_image_666.png,data/saved_images/right_eye_image_666.png,1344,1071
data/saved_images/face_image_667.png,data/saved_images/left_eye_image_667.png,data/saved_images/right_eye_image_667.png,1144,256
data/saved_images/face_image_668.png,data/saved_images/left_eye_image_668.png,data/saved_images/right_eye_image_668.png,578,698
data/saved_images/face_image_669.png,data/saved_images/left_eye_image_669.png,data/saved_images/right_eye_image_669.png,470,954
data/saved_images/face_image_670.png,data/saved_images/left_eye_image_670.png,data/saved_images/right_eye_image_670.png,239,820
data/saved_images/face_image_671.png,data/saved_images/left_eye_image_671.png,data/saved_images/right_eye_image_671.png,1624,985
data/saved_images/face_image_672.png,data/saved_images/left_eye_image_672.png,data/saved_images/right_eye_image_672.png,136,1046
data/saved_images/face_image_673.png,data/saved_images/left_eye_image_673.png,data/saved_images/right_eye_image_673.png,846,614
data/saved_images/face_image_674.png,data/saved_images/left_eye_image_674.png,data/saved_images/right_eye_image_674.png,855,374
data/saved_images/face_image_675.png,data/saved_images/left_eye_image_675.png,data/saved_images/right_eye_image_675.png,289,533
data/saved_images/face_image_676.png,data/saved_images/left_eye_image_676.png,data/saved_images/right_eye_image_676.png,1460,206
data/saved_images/face_image_677.png,data/saved_images/left_eye_image_677.png,data/saved_images/right_eye_image_677.png,444,91
data/saved_images/face_image_678.png,data/saved_images/left_eye_image_678.png,data/saved_images/right_eye_image_678.png,1103,271
data/saved_images/face_image_679.png,data/saved_images/left_eye_image_679.png,data/saved_images/right_eye_image_679.png,801,128
data/saved_images/face_image_680.png,data/saved_images/left_eye_image_680.png,data/saved_images/right_eye_image_680.png,154,316
data/saved_images/face_image_681.png,data/saved_images/left_eye_image_681.png,data/saved_images/right_eye_image_681.png,1725,948
data/saved_images/face_image_682.png,data/saved_images/left_eye_image_682.png,data/saved_images/right_eye_image_682.png,517,825
data/saved_images/face_image_683.png,data/saved_images/left_eye_image_683.png,data/saved_images/right_eye_image_683.png,1791,979
data/saved_images/face_image_684.png,data/saved_images/left_eye_image_684.png,data/saved_images/right_eye_image_684.png,860,145
data/saved_images/face_image_685.png,data/saved_images/left_eye_image_685.png,data/saved_images/right_eye_image_685.png,1300,270
data/saved_images/face_image_686.png,data/saved_images/left_eye_image_686.png,data/saved_images/right_eye_image_686.png,1177,798
data/saved_images/face_image_687.png,data/saved_images/left_eye_image_687.png,data/saved_images/right_eye_image_687.png,1684,269
data/saved_images/face_image_688.png,data/saved_images/left_eye_image_688.png,data/saved_images/right_eye_image_688.png,519,627
data/saved_images/face_image_689.png,data/saved_images/left_eye_image_689.png,data/saved_images/right_eye_image_689.png,334,73
data/saved_images/face_image_690.png,data/saved_images/left_eye_image_690.png,data/saved_images/right_eye_image_690.png,425,715
data/saved_images/face_image_691.png,data/saved_images/left_eye_image_691.png,data/saved_images/right_eye_image_691.png,1066,321
data/saved_images/face_image_692.png,data/saved_images/left_eye_image_692.png,data/saved_images/right_eye_image_692.png,527,760
data/saved_images/face_image_693.png,data/saved_images/left_eye_image_693.png,data/saved_images/right_eye_image_693.png,1236,510
data/saved_images/face_image_694.png,data/saved_images/left_eye_image_694.png,data/saved_images/right_eye_image_694.png,1516,682
data/saved_images/face_image_695.png,data/saved_images/left_eye_image_695.png,data/saved_images/right_eye_image_695.png,1898,386
data/saved_images/face_image_696.png,data/saved_images/left_eye_image_696.png,data/saved_images/right_eye_image_696.png,156,602
data/saved_images/face_image_697.png,data/saved_images/left_eye_image_697.png,data/saved_images/right_eye_image_697.png,1083,988
data/saved_images/face_image_698.png,data/saved_images/left_eye_image_698.png,data/saved_images/right_eye_image_698.png,320,109
data/saved_images/face_image_699.png,data/saved_images/left_eye_image_699.png,data/saved_images/right_eye_image_699.png,406,590
data/saved_images/face_image_700.png,data/saved_images/left_eye_image_700.png,data/saved_images/right_eye_image_700.png,1379,289
data/saved_images/face_image_701.png,data/saved_images/left_eye_image_701.png,data/saved_images/right_eye_image_701.png,1828,400
data/saved_images/face_image_702.png,data/saved_images/left_eye_image_702.png,data/saved_images/right_eye_image_702.png,946,545
data/saved_images/face_image_703.png,data/saved_images/left_eye_image_703.png,data/saved_images/right_eye_image_703.png,1434,362
data/saved_images/face_image_704.png,data/saved_images/left_eye_image_704.png,data/saved_images/right_eye_image_704.png,1692,218
data/saved_images/face_image_705.png,data/saved_images/left_eye_image_705.png,data/saved_images/right_eye_image_705.png,177,295
data/saved_images/face_image_706.png,data/saved_images/left_eye_image_706.png,data/saved_images/right_eye_image_706.png,1811,582
data/saved_images/face_image_707.png,data/saved_images/left_eye_image_707.png,data/saved_images/right_eye_image_707.png,475,252
data/saved_images/face_image_708.png,data/saved_images/left_eye_image_708.png,data/saved_images/right_eye_image_708.png,1275,216
data/saved_images/face_image_709.png,data/saved_images/left_eye_image_709.png,data/saved_images/right_eye_image_709.png,206,922
data/saved_images/face_image_710.png,data/saved_images/left_eye_image_710.png,data/saved_images/right_eye_image_710.png,1272,343
data/saved_images/face_image_711.png,data/saved_images/left_eye_image_711.png,data/saved_images/right_eye_image_711.png,39,301
data/saved_images/face_image_712.png,data/saved_images/left_eye_image_712.png,data/saved_images/right_eye_image_712.png,134,740
data/saved_images/face_image_713.png,data/saved_images/left_eye_image_713.png,data/saved_images/right_eye_image_713.png,1230,884
data/saved_images/face_image_714.png,data/saved_images/left_eye_image_714.png,data/saved_images/right_eye_image_714.png,138,401
data/saved_images/face_image_715.png,data/saved_images/left_eye_image_715.png,data/saved_images/right_eye_image_715.png,923,536
data/saved_images/face_image_716.png,data/saved_images/left_eye_image_716.png,data/saved_images/right_eye_image_716.png,1685,547
data/saved_images/face_image_717.png,data/saved_images/left_eye_image_717.png,data/saved_images/right_eye_image_717.png,1265,796
data/saved_images/face_image_718.png,data/saved_images/left_eye_image_718.png,data/saved_images/right_eye_image_718.png,56,262
data/saved_images/face_image_719.png,data/saved_images/left_eye_image_719.png,data/saved_images/right_eye_image_719.png,34,369
data/saved_images/face_image_720.png,data/saved_images/left_eye_image_720.png,data/saved_images/right_eye_image_720.png,1382,443
data/saved_images/face_image_721.png,data/saved_images/left_eye_image_721.png,data/saved_images/right_eye_image_721.png,1442,971
data/saved_images/face_image_722.png,data/saved_images/left_eye_image_722.png,data/saved_images/right_eye_image_722.png,367,605
data/saved_images/face_image_723.png,data/saved_images/left_eye_image_723.png,data/saved_images/right_eye_image_723.png,88,27
data/saved_images/face_image_724.png,data/saved_images/left_eye_image_724.png,data/saved_images/right_eye_image_724.png,642,564
data/saved_images/face_image_725.png,data/saved_images/left_eye_image_725.png,data/saved_images/right_eye_image_725.png,1170,982
data/saved_images/face_image_726.png,data/saved_images/left_eye_image_726.png,data/saved_images/right_eye_image_726.png,193,541
data/saved_images/face_image_727.png,data/saved_images/left_eye_image_727.png,data/saved_images/right_eye_image_727.png,268,268
data/saved_images/face_image_728.png,data/saved_images/left_eye_image_728.png,data/saved_images/right_eye_image_728.png,996,431
data/saved_images/face_image_729.png,data/saved_images/left_eye_image_729.png,data/saved_images/right_eye_image_729.png,1135,120
data/saved_images/face_image_730.png,data/saved_images/left_eye_image_730.png,data/saved_images/right_eye_image_730.png,59,767
data/saved_images/face_image_731.png,data/saved_images/left_eye_image_731.png,data/saved_images/right_eye_image_731.png,706,347
data/saved_images/face_image_732.png,data/saved_images/left_eye_image_732.png,data/saved_images/right_eye_image_732.png,1264,524
data/saved_images/face_image_733.png,data/saved_images/left_eye_image_733.png,data/saved_images/right_eye_image_733.png,745,893
data/saved_images/face_image_734.png,data/saved_images/left_eye_image_734.png,data/saved_images/right_eye_image_734.png,1261,994
data/saved_images/face_image_735.png,data/saved_images/left_eye_image_735.png,data/saved_images/right_eye_image_735.png,314,232
data/saved_images/face_image_736.png,data/saved_images/left_eye_image_736.png,data/saved_images/right_eye_image_736.png,733,455
data/saved_images/face_image_737.png,data/saved_images/left_eye_image_737.png,data/saved_images/right_eye_image_737.png,564,878
data/saved_images/face_image_738.png,data/saved_images/left_eye_image_738.png,data/saved_images/right_eye_image_738.png,1364,273
data/saved_images/face_image_739.png,data/saved_images/left_eye_image_739.png,data/saved_images/right_eye_image_739.png,271,563
data/saved_images/face_image_740.png,data/saved_images/left_eye_image_740.png,data/saved_images/right_eye_image_740.png,1611,603
data/saved_images/face_image_741.png,data/saved_images/left_eye_image_741.png,data/saved_images/right_eye_image_741.png,379,875
data/saved_images/face_image_742.png,data/saved_images/left_eye_image_742.png,data/saved_images/right_eye_image_742.png,808,595
data/saved_images/face_image_743.png,data/saved_images/left_eye_image_743.png,data/saved_images/right_eye_image_743.png,1238,78
data/saved_images/face_image_744.png,data/saved_images/left_eye_image_744.png,data/saved_images/right_eye_image_744.png,848,462
data/saved_images/face_image_745.png,data/saved_images/left_eye_image_745.png,data/saved_images/right_eye_image_745.png,1849,30
data/saved_images/face_image_746.png,data/saved_images/left_eye_image_746.png,data/saved_images/right_eye_image_746.png,6,553
data/saved_images/face_image_747.png,data/saved_images/left_eye_image_747.png,data/saved_images/right_eye_image_747.png,443,550
data/saved_images/face_image_748.png,data/saved_images/left_eye_image_748.png,data/saved_images/right_eye_image_748.png,418,179
data/saved_images/face_image_749.png,data/saved_images/left_eye_image_749.png,data/saved_images/right_eye_image_749.png,2,1055
data/saved_images/face_image_750.png,data/saved_images/left_eye_image_750.png,data/saved_images/right_eye_image_750.png,1815,734
data/saved_images/face_image_751.png,data/saved_images/left_eye_image_751.png,data/saved_images/right_eye_image_751.png,99,936
data/saved_images/face_image_752.png,data/saved_images/left_eye_image_752.png,data/saved_images/right_eye_image_752.png,5,957
data/saved_images/face_image_753.png,data/saved_images/left_eye_image_753.png,data/saved_images/right_eye_image_753.png,1822,762
